,Location_type,zone,num_refill_req_l3m,transport_issue_l1y,Competitor_in_mkt,wh_owner_type,flood_impacted,electric_supply,wh_est_year,storage_issue_reported_l3m,temp_reg_mach,approved_wh_govt_certificate,wh_breakdown_l3m
19994,1,1,2,0,4,0,0,0,2009.0,23,0,0,4
19995,1,1,2,1,2,1,1,1,2009.0,19,0,2,6
19996,1,3,4,0,5,1,0,1,2006.0,22,0,3,5
19997,1,1,1,1,3,1,1,1,2009.0,7,0,3,1
19998,0,3,0,0,2,0,0,1,2009.0,34,0,0,4
19999,1,1,7,0,3,0,0,0,2007.0,23,0,2,3
20000,1,3,8,0,3,0,1,1,2021.0,0,0,4,0
20001,1,3,0,0,4,1,0,1,2009.0,37,0,2,3
20002,1,3,7,0,4,0,0,0,2007.0,25,0,0,4
20003,1,1,5,5,2,1,0,0,2009.0,13,1,0,3
20004,0,3,0,0,5,1,0,1,2009.0,28,0,1,2
20005,1,1,8,0,4,1,0,1,2021.0,0,0,4,0
20006,1,1,3,2,4,1,0,0,2009.0,20,0,3,4
20007,1,1,7,0,4,0,1,1,2021.0,5,0,4,2
20008,1,1,3,0,3,1,0,1,2003.0,28,0,2,6
20009,1,3,8,1,2,0,0,1,2001.0,32,0,0,6
20010,1,1,1,0,4,0,0,0,2009.0,24,0,0,4
20011,1,2,7,0,2,0,0,0,2009.0,16,0,2,5
20012,1,2,4,4,2,1,1,1,2009.0,4,1,4,1
20013,1,1,0,0,3,1,0,1,2009.0,7,0,2,5
20014,1,3,0,0,5,1,0,1,2009.0,0,0,4,0
20015,1,3,3,0,2,0,0,1,2021.0,7,1,4,2
20016,0,0,1,4,5,1,1,1,2009.0,27,0,2,4
20017,1,2,8,0,2,1,0,1,2000.0,30,0,3,3
20018,1,2,4,0,2,1,0,1,2018.0,9,1,2,6
20019,1,1,1,0,3,0,0,1,2009.0,19,0,3,6
20020,1,2,6,1,4,1,1,0,2009.0,17,0,3,6
20021,1,1,7,0,2,0,0,0,2020.0,13,0,2,1
20022,1,3,1,1,3,0,0,1,2009.0,10,0,1,2
20023,1,3,4,1,3,0,0,0,2015.0,15,0,3,1
20024,1,2,6,2,5,1,0,1,2022.0,5,1,3,1
20025,1,2,7,0,2,0,0,1,1998.0,29,1,2,5
20026,1,2,8,1,3,1,0,0,2009.0,12,0,4,2
20027,1,1,7,0,3,0,0,1,2009.0,19,1,1,5
20028,1,3,6,4,4,0,0,1,2014.0,12,0,2,3
20029,1,2,5,0,2,0,0,0,2005.0,26,0,3,6
20030,1,3,1,3,5,1,0,1,2009.0,5,0,2,2
20031,1,1,7,0,2,0,0,1,2016.0,5,1,1,3
20032,1,0,8,0,8,0,0,0,2004.0,17,1,0,5
20033,1,1,2,3,4,0,1,1,2009.0,25,0,4,3
20034,1,1,0,0,3,1,0,1,2009.0,26,0,3,3
20035,1,3,7,4,4,0,0,1,2009.0,4,0,3,3
20036,1,3,6,0,4,1,0,1,2011.0,22,0,4,5
20037,1,1,2,0,2,1,0,0,2009.0,24,0,3,6
20038,1,3,8,0,4,0,0,0,2021.0,4,1,4,2
20039,0,3,8,2,3,0,0,0,2013.0,10,0,0,6
20040,1,1,4,0,2,1,0,0,2008.0,18,0,2,4
20041,1,3,3,0,4,0,0,1,2003.0,27,1,0,6
20042,1,3,7,0,4,1,0,1,2003.0,16,1,1,3
20043,0,1,7,1,4,1,0,1,2002.0,31,1,0,4
20044,1,1,5,0,3,1,0,1,2001.0,24,0,0,4
20045,1,2,1,0,3,0,0,1,2009.0,7,0,4,2
20046,1,3,4,3,4,1,0,1,2009.0,19,0,0,2
20047,1,1,4,0,3,1,0,1,2019.0,5,0,4,3
20048,1,1,6,0,4,0,0,0,2005.0,24,0,2,6
20049,1,3,1,0,3,0,0,0,2009.0,8,0,4,1
20050,1,2,7,5,4,0,0,1,2009.0,16,1,3,6
20051,1,3,6,4,2,1,0,1,2011.0,16,1,3,4
20052,1,1,4,0,4,1,0,1,2009.0,18,0,4,2
20053,1,2,6,0,2,0,0,1,2001.0,25,1,4,6
20054,0,1,3,0,2,0,0,0,2006.0,24,0,2,3
20055,0,1,1,1,2,1,0,1,2009.0,30,0,3,5
20056,1,3,7,2,3,1,0,1,2009.0,4,0,3,3
20057,0,1,5,2,4,0,0,1,2009.0,8,1,2,4
20058,1,3,3,0,3,0,0,0,2013.0,13,1,1,2
20059,1,1,0,0,3,0,0,1,2009.0,36,0,1,6
20060,1,3,3,3,4,1,0,0,2009.0,14,0,4,4
20061,1,2,4,0,3,0,0,0,1999.0,31,0,4,3
20062,1,2,2,2,2,0,1,1,2009.0,0,0,4,0
20063,1,3,8,0,2,1,0,0,2017.0,10,0,0,1
20064,1,3,4,0,7,0,0,0,2004.0,36,0,0,6
20065,1,2,3,0,1,1,0,0,2006.0,32,0,4,4
20066,1,2,4,0,4,1,0,0,2022.0,5,1,4,3
20067,1,3,7,0,4,1,1,1,2000.0,24,1,0,2
20068,1,3,1,2,6,1,0,0,2009.0,6,1,0,1
20069,1,1,1,0,3,1,0,0,2009.0,9,0,2,6
20070,1,1,5,1,2,1,0,1,2011.0,19,0,2,1
20071,1,1,2,0,2,1,1,1,2009.0,20,1,4,2
20072,1,1,5,0,2,0,0,1,2013.0,16,0,0,4
20073,1,2,8,0,2,0,0,1,2021.0,7,0,2,2
20074,0,2,6,0,8,1,0,1,2006.0,24,0,4,5
20075,1,2,5,2,2,1,0,1,2001.0,26,0,4,5
20076,1,1,7,0,3,1,0,1,2007.0,24,0,0,5
20077,1,1,4,0,2,0,0,0,2014.0,15,0,0,6
20078,1,3,3,1,5,1,0,1,2004.0,29,1,1,6
20079,1,3,4,0,4,0,0,0,1998.0,33,0,4,6
20080,1,1,6,2,4,0,0,1,2011.0,19,1,3,3
20081,1,1,5,2,2,0,0,1,2008.0,19,1,1,4
20082,1,2,2,5,2,1,0,0,2009.0,6,0,1,6
20083,1,1,5,2,3,0,0,1,2009.0,8,0,2,3
20084,1,2,3,0,2,0,1,1,2009.0,21,1,1,2
20085,1,3,4,0,4,1,1,1,2014.0,11,0,4,4
20086,1,3,0,2,4,1,0,1,2009.0,27,0,0,3
20087,1,1,0,0,3,0,0,0,2009.0,20,0,3,2
20088,1,1,0,4,4,1,0,0,2009.0,15,0,3,2
20089,1,2,3,1,2,1,0,1,2000.0,31,0,4,2
20090,1,3,0,0,4,1,0,1,2009.0,27,0,0,5
20091,1,1,4,0,2,1,0,0,1997.0,26,0,0,3
20092,1,2,7,0,2,1,0,1,2015.0,18,1,1,5
20093,1,3,3,0,4,1,0,0,2003.0,26,0,0,2
20094,1,2,5,1,2,1,0,1,2009.0,7,0,3,1
20095,1,1,5,4,2,1,0,1,2011.0,18,0,0,2
20096,1,1,4,2,2,1,0,0,2009.0,27,0,4,2
20097,1,1,4,0,5,0,0,0,2001.0,39,1,4,5
20098,1,2,4,0,2,1,0,1,2018.0,5,0,0,3
20099,1,2,7,0,2,1,0,1,2005.0,34,1,1,2
20100,1,3,1,0,3,0,0,1,2009.0,23,1,2,3
20101,1,1,6,0,4,1,1,1,2008.0,18,0,0,2
20102,1,3,2,1,4,1,1,1,2009.0,30,1,3,6
20103,0,3,6,0,3,0,0,0,1998.0,27,1,4,2
20104,1,1,0,2,5,1,0,1,2009.0,18,0,0,2
20105,1,1,6,1,2,1,0,1,2009.0,8,0,4,6
20106,1,1,4,0,4,0,0,1,2010.0,19,0,3,6
20107,0,1,1,0,3,0,0,1,2009.0,18,0,4,6
20108,1,1,6,0,2,0,0,0,2015.0,11,1,1,2
20109,1,1,3,1,4,0,0,1,2009.0,22,1,1,2
20110,1,1,0,3,5,0,0,0,2009.0,5,0,2,6
20111,1,3,6,2,5,1,0,1,2002.0,23,1,3,4
20112,1,1,2,3,2,0,1,1,2009.0,11,0,4,2
20113,1,3,7,0,7,1,0,1,2017.0,9,0,2,2
20114,1,2,6,3,3,0,0,0,2009.0,17,0,3,3
20115,0,3,6,3,3,0,0,1,2009.0,15,0,3,4
20116,1,3,8,0,3,1,0,1,2010.0,22,1,2,3
20117,1,3,3,0,4,1,0,1,2000.0,35,1,1,2
20118,1,1,3,3,4,1,1,1,2009.0,21,0,2,3
20119,1,2,4,0,2,0,0,1,2000.0,23,1,0,2
20120,1,1,8,0,4,1,0,1,2005.0,33,0,0,4
20121,1,1,3,1,2,1,0,1,1997.0,24,0,2,4
20122,1,1,4,0,2,1,0,1,2002.0,26,0,2,4
20123,0,1,2,0,2,0,0,1,2009.0,8,0,2,1
20124,1,1,4,1,3,1,1,1,2001.0,26,0,2,5
20125,1,1,2,0,2,1,0,1,2009.0,6,0,2,3
20126,1,3,6,2,5,0,0,0,2009.0,4,1,4,2
20127,1,1,2,1,2,0,0,1,2009.0,25,1,1,4
20128,1,2,1,0,2,0,0,1,2009.0,31,0,1,3
20129,1,2,0,0,2,1,0,0,2009.0,39,0,4,6
20130,0,3,8,0,3,0,0,1,2021.0,8,0,4,2
20131,1,3,8,4,4,1,0,1,2016.0,12,0,4,5
20132,1,2,5,3,2,1,0,1,2009.0,16,1,4,6
20133,1,1,1,1,3,0,0,0,2009.0,12,0,2,4
20134,1,2,4,2,3,0,0,0,2009.0,0,0,4,0
20135,1,3,4,1,5,0,0,0,2019.0,5,0,2,1
20136,1,3,6,1,5,1,0,1,2009.0,8,1,1,6
20137,1,2,7,4,2,1,0,0,2009.0,13,1,4,6
20138,1,2,4,0,4,1,0,1,2006.0,17,1,2,5
20139,1,1,5,0,3,1,0,0,2019.0,4,1,0,1
20140,1,1,8,0,4,0,0,0,2010.0,18,1,1,2
20141,1,0,6,0,6,1,0,1,2003.0,22,1,1,2
20142,1,1,5,0,2,0,0,0,2017.0,12,0,4,2
20143,1,2,3,0,2,0,0,0,2011.0,19,0,3,4
20144,0,1,5,0,3,1,0,1,1997.0,27,1,1,4
20145,1,2,8,1,2,1,0,1,2015.0,11,0,4,2
20146,1,1,7,0,2,0,0,1,2010.0,18,1,1,6
20147,1,1,7,2,2,0,0,1,2009.0,21,0,3,3
20148,0,1,7,1,2,1,0,0,2009.0,15,1,4,2
20149,1,1,1,1,2,0,0,0,2009.0,16,0,0,4
20150,1,3,0,3,3,1,0,1,2009.0,12,0,0,6
20151,1,2,2,5,2,1,0,0,2009.0,15,0,2,3
20152,1,1,5,0,2,0,0,0,2008.0,24,1,3,2
20153,1,1,4,1,4,1,0,1,2009.0,27,0,3,4
20154,1,2,6,0,2,1,0,1,2016.0,14,1,1,6
20155,1,1,7,2,4,1,0,1,2006.0,20,0,4,2
20156,1,2,0,0,2,0,0,0,2009.0,5,0,0,1
20157,1,3,5,1,2,0,0,0,2009.0,5,1,3,2
20158,1,3,5,0,5,1,0,1,2020.0,13,1,3,2
20159,1,3,8,0,4,0,0,1,2009.0,14,1,1,3
20160,1,2,3,0,2,1,0,1,2009.0,5,1,4,1
20161,1,1,7,1,3,1,0,1,2021.0,0,0,4,0
20162,1,1,1,0,3,0,0,0,2009.0,9,0,4,6
20163,1,2,8,2,2,0,1,1,2001.0,24,0,3,6
20164,1,2,0,0,2,0,0,1,2009.0,38,0,2,3
20165,1,1,4,1,3,1,0,1,2010.0,20,0,0,2
20166,1,3,0,0,4,1,0,1,2009.0,5,0,4,2
20167,1,2,5,0,2,1,0,1,2017.0,6,0,4,1
20168,1,1,2,0,4,1,0,1,2009.0,25,1,2,4
20169,1,1,3,3,3,1,0,1,2006.0,25,0,2,5
20170,1,2,7,1,3,1,0,1,2014.0,9,0,2,3
20171,1,1,1,0,3,0,0,0,2009.0,14,0,0,4
20172,1,2,2,1,2,1,0,1,2009.0,6,0,4,2
20173,1,2,6,4,1,1,0,1,2009.0,16,0,0,5
20174,1,3,1,0,2,1,0,0,2009.0,10,0,2,3
20175,1,1,7,0,3,0,0,0,2013.0,20,0,0,5
20176,0,3,8,0,5,1,0,1,2002.0,23,0,2,3
20177,1,2,0,0,3,1,0,1,2009.0,0,0,4,0
20178,1,1,6,0,2,0,0,0,2006.0,15,1,1,3
20179,1,3,8,0,3,0,0,0,2009.0,16,1,0,5
20180,1,3,5,0,3,1,1,1,1998.0,35,0,4,3
20181,1,1,0,0,2,1,0,1,2009.0,32,0,2,4
20182,1,1,8,0,4,0,0,1,2008.0,18,1,0,6
20183,1,1,4,1,2,0,0,0,1998.0,20,0,4,6
20184,1,1,8,1,3,1,0,1,2014.0,10,0,0,3
20185,1,1,1,0,3,1,0,0,2009.0,16,0,0,4
20186,1,2,1,1,2,1,0,1,2009.0,25,0,2,5
20187,1,2,7,0,2,1,0,1,2013.0,11,1,1,3
20188,1,1,1,1,3,1,0,0,2009.0,28,0,2,6
20189,1,1,0,0,4,0,0,1,2009.0,33,0,4,5
20190,1,2,7,1,1,1,0,0,2001.0,31,0,4,4
20191,1,3,8,1,2,0,0,1,2016.0,12,1,1,3
20192,1,2,2,0,3,1,0,1,2009.0,22,0,3,4
20193,1,2,0,5,2,0,0,0,2009.0,14,0,2,5
20194,1,1,8,0,4,1,0,1,2002.0,23,0,4,2
20195,1,2,1,0,2,1,0,0,2009.0,18,1,2,6
20196,1,2,1,3,2,1,1,1,2009.0,4,0,0,1
20197,1,1,5,2,2,0,0,1,2009.0,4,0,2,1
20198,1,3,6,0,4,0,0,1,2010.0,19,0,3,4
20199,1,3,6,0,4,1,0,1,2016.0,13,1,4,4
20200,1,1,5,0,3,0,0,1,2018.0,12,0,0,6
20201,1,2,0,0,2,1,0,1,2009.0,19,0,4,2
20202,1,2,2,0,3,1,0,1,2009.0,18,0,0,6
20203,1,1,0,1,4,1,0,1,2009.0,31,0,1,2
20204,0,2,8,0,4,1,0,1,2006.0,32,0,3,2
20205,1,2,5,0,2,0,0,1,2016.0,6,1,1,5
20206,1,3,1,1,4,1,0,1,2009.0,23,0,3,1
20207,1,2,5,0,4,1,0,0,2015.0,21,0,3,3
20208,0,3,3,0,4,1,0,1,2010.0,24,0,0,4
20209,1,1,3,0,3,0,0,0,2009.0,20,0,0,4
20210,1,1,5,2,2,0,1,1,2009.0,25,0,3,4
20211,1,1,0,0,2,1,0,0,2009.0,21,0,3,3
20212,1,1,3,1,2,0,0,1,2009.0,6,1,1,6
20213,0,3,1,0,3,1,0,1,2009.0,25,0,1,3
20214,1,1,2,0,3,1,1,1,2009.0,20,0,4,6
20215,1,1,2,0,2,1,1,1,2009.0,4,1,0,6
20216,0,3,0,0,4,0,0,0,2009.0,36,0,1,6
20217,1,2,5,0,4,0,0,1,1997.0,26,1,1,4
20218,1,2,6,1,3,0,1,1,2010.0,20,1,2,2
20219,1,2,0,0,2,1,0,1,2009.0,23,0,0,5
20220,1,0,1,0,4,0,0,0,2009.0,20,0,4,2
20221,1,1,0,0,2,1,0,1,2009.0,18,0,3,6
20222,1,3,2,0,3,0,0,1,2009.0,24,0,3,2
20223,1,2,3,0,2,1,0,1,2001.0,36,0,3,4
20224,1,1,1,0,2,1,0,1,2009.0,25,0,3,4
20225,1,1,6,0,3,1,0,1,2013.0,14,1,0,5
20226,1,3,5,5,2,1,0,1,2009.0,7,0,3,3
20227,1,2,5,1,2,0,0,0,2009.0,15,1,4,3
20228,1,3,2,0,4,1,0,1,2009.0,16,1,0,2
20229,1,2,3,0,2,1,0,1,2020.0,5,1,3,2
20230,1,2,0,0,2,1,0,1,2009.0,25,0,1,2
20231,1,3,6,0,2,0,0,1,2019.0,5,1,3,1
20232,1,1,1,0,5,1,0,0,2009.0,30,0,2,5
20233,1,3,2,0,4,1,0,0,2009.0,35,1,1,3
20234,1,2,6,0,3,0,0,1,1999.0,28,1,3,5
20235,1,2,8,0,2,1,0,1,2014.0,13,1,3,5
20236,1,1,0,0,3,0,0,1,2009.0,18,0,4,4
20237,1,2,7,0,2,1,1,1,2004.0,30,0,4,2
20238,1,3,3,0,6,1,0,1,2016.0,14,0,3,6
20239,1,3,2,0,3,1,0,1,2009.0,5,0,3,2
20240,1,1,5,0,2,1,0,1,2015.0,11,0,4,4
20241,1,1,1,0,2,1,1,0,2009.0,10,0,4,3
20242,1,2,7,1,4,1,0,1,2021.0,4,1,0,1
20243,1,2,1,0,3,0,0,1,2009.0,25,0,3,3
20244,1,2,3,1,2,0,1,0,2014.0,11,0,4,2
20245,1,3,5,3,4,0,0,1,2009.0,16,1,1,3
20246,1,1,5,0,2,0,0,0,1999.0,36,0,3,3
20247,1,1,2,0,3,0,0,0,2009.0,14,1,3,1
20248,1,1,7,2,3,1,1,1,2006.0,24,1,1,2
20249,1,3,1,3,4,0,0,0,2009.0,5,0,4,1
20250,1,2,6,2,3,1,0,1,2009.0,4,0,4,2
20251,1,1,7,0,4,0,0,0,2018.0,5,0,4,5
20252,1,2,1,0,3,1,0,0,2009.0,33,0,0,6
20253,1,1,0,0,2,1,1,1,2009.0,28,0,0,5
20254,1,3,8,0,2,1,1,1,2020.0,8,0,2,3
20255,1,1,1,0,4,1,0,1,2009.0,24,0,2,4
20256,1,3,4,0,3,0,0,1,2018.0,6,0,0,6
20257,1,3,3,3,5,0,0,1,2019.0,4,1,4,1
20258,1,2,2,1,2,1,0,1,2009.0,12,0,0,5
20259,1,1,5,1,4,1,0,0,2017.0,12,1,1,3
20260,1,3,5,0,5,1,0,1,2009.0,22,0,3,5
20261,1,1,7,0,4,1,0,0,2001.0,29,1,1,5
20262,0,2,2,0,3,1,1,1,2009.0,24,0,3,4
20263,1,2,8,1,4,1,0,1,2009.0,5,0,4,6
20264,1,1,8,2,2,0,0,0,2014.0,9,1,4,1
20265,1,2,1,2,3,0,0,0,2009.0,13,0,2,6
20266,1,3,5,1,5,1,0,1,1997.0,27,0,3,2
20267,1,1,5,1,3,0,0,1,2009.0,21,1,0,2
20268,1,3,4,3,4,0,0,1,2009.0,10,0,2,1
20269,1,3,8,1,4,0,0,1,2009.0,24,0,2,3
20270,1,3,3,0,4,0,0,0,2002.0,31,0,0,2
20271,1,2,5,0,2,0,0,1,2002.0,38,0,4,5
20272,1,2,5,1,2,1,0,1,1999.0,22,0,4,3
20273,1,2,4,0,2,1,0,1,2013.0,13,0,0,1
20274,1,1,5,0,3,1,0,0,2012.0,18,0,0,1
20275,1,1,7,0,2,1,1,1,2017.0,10,0,0,4
20276,1,1,0,0,3,1,0,1,2009.0,34,0,4,6
20277,1,3,6,4,4,0,0,0,2002.0,25,0,0,2
20278,1,3,5,0,4,0,1,0,2002.0,31,1,1,4
20279,1,3,8,3,3,0,0,0,2009.0,4,0,0,2
20280,1,1,4,2,3,1,0,1,2009.0,4,1,4,5
20281,1,3,4,0,4,0,0,1,1997.0,34,0,3,3
20282,1,3,6,0,2,1,0,1,2019.0,5,1,4,1
20283,1,3,8,0,2,0,0,1,2009.0,20,1,3,3
20284,0,1,2,1,2,1,1,1,2009.0,34,1,1,6
20285,1,3,3,0,8,1,0,1,2023.0,0,0,4,0
20286,1,2,8,1,4,1,0,0,2002.0,33,0,0,2
20287,1,3,4,0,3,0,0,0,2016.0,13,0,0,5
20288,1,1,5,0,2,1,0,1,2017.0,13,0,0,2
20289,1,3,3,0,3,0,0,1,1998.0,34,1,4,6
20290,1,2,3,0,2,0,0,1,1998.0,23,0,3,2
20291,1,1,1,5,4,0,0,0,2009.0,24,0,1,2
20292,1,2,5,2,3,1,1,1,2009.0,11,0,4,5
20293,1,1,4,0,2,0,0,0,2015.0,13,0,0,3
20294,1,1,6,1,3,0,0,1,2000.0,29,0,4,2
20295,1,2,7,0,2,1,1,1,2004.0,34,0,2,2
20296,1,3,7,0,2,1,0,0,2010.0,19,0,2,3
20297,1,2,0,0,3,1,0,1,2009.0,23,0,2,5
20298,1,1,3,1,2,0,0,0,2022.0,0,0,4,0
20299,0,1,8,2,2,1,0,1,2002.0,35,1,1,2
20300,1,2,0,0,2,0,0,0,2009.0,18,0,1,4
20301,1,3,6,0,4,1,0,1,2009.0,4,0,4,2
20302,1,1,1,0,1,0,0,1,2009.0,27,0,1,6
20303,1,3,4,2,2,0,0,1,2009.0,18,0,3,4
20304,1,1,6,0,3,1,0,0,2017.0,9,0,2,3
20305,0,3,5,0,2,0,0,0,2009.0,21,1,1,5
20306,1,1,6,0,3,0,0,1,2001.0,23,0,3,2
20307,1,2,6,0,2,1,0,1,2019.0,7,0,0,3
20308,1,2,6,0,2,1,0,1,2018.0,5,1,0,2
20309,1,1,6,0,3,0,0,1,2020.0,4,0,3,1
20310,1,0,5,1,4,1,0,1,2009.0,20,1,2,3
20311,1,3,8,0,3,1,0,0,2013.0,16,0,3,4
20312,0,3,4,0,5,0,0,1,2001.0,23,0,2,2
20313,1,2,8,1,1,1,0,0,1998.0,25,0,4,6
20314,1,3,4,0,4,0,0,1,2002.0,27,1,2,5
20315,1,1,8,1,4,1,0,0,2012.0,10,1,1,3
20316,1,1,1,0,2,0,0,1,2009.0,0,0,4,0
20317,1,1,6,1,2,1,0,0,2009.0,22,0,0,3
20318,1,2,0,0,2,1,0,0,2009.0,5,0,4,2
20319,1,1,2,0,6,1,1,1,2009.0,14,0,3,2
20320,1,1,5,2,2,1,0,1,2003.0,33,1,1,4
20321,1,3,0,0,3,1,0,1,2009.0,29,0,0,5
20322,1,1,5,0,3,0,0,0,2010.0,18,1,2,4
20323,1,1,8,0,4,1,0,0,2023.0,0,0,4,0
20324,1,3,8,1,3,1,0,1,2009.0,6,0,3,1
20325,1,1,0,0,2,1,0,1,2009.0,18,0,0,1
20326,1,3,1,0,5,1,0,1,2009.0,26,0,3,2
20327,1,2,4,1,3,1,1,1,2001.0,24,1,2,6
20328,1,2,7,0,2,0,0,1,2009.0,23,0,4,3
20329,1,2,3,0,2,1,1,1,2011.0,18,0,0,2
20330,1,1,1,1,2,1,0,1,2009.0,27,0,4,2
20331,1,1,8,0,2,0,0,0,2021.0,6,0,2,2
20332,1,1,3,0,4,0,0,0,2022.0,0,0,4,0
20333,1,3,0,0,4,1,0,0,2009.0,32,0,0,4
20334,1,1,1,2,3,1,0,1,2009.0,16,0,4,3
20335,1,3,0,2,6,0,0,0,2009.0,5,0,1,3
20336,1,1,6,0,3,1,0,1,2020.0,8,1,4,1
20337,1,3,5,0,5,1,0,1,2011.0,20,1,1,5
20338,1,2,4,3,2,0,0,1,2009.0,20,0,3,4
20339,1,1,8,0,3,0,0,1,2000.0,31,1,1,3
20340,0,2,4,0,4,1,0,1,2020.0,8,0,2,2
20341,1,2,1,1,2,0,0,0,2009.0,27,1,1,6
20342,1,1,7,0,4,0,0,1,2009.0,20,0,3,3
20343,1,2,1,0,3,1,0,1,2009.0,5,1,2,1
20344,1,1,4,4,2,1,0,0,2002.0,36,1,1,3
20345,1,2,4,0,3,1,0,0,2009.0,9,1,4,3
20346,1,2,5,0,2,0,0,0,1996.0,25,1,1,2
20347,1,2,4,0,3,0,0,0,2010.0,19,1,3,4
20348,1,1,6,1,3,1,0,0,1999.0,31,0,2,5
20349,1,1,8,1,3,1,1,0,2009.0,14,0,3,5
20350,1,1,3,0,4,1,0,1,2006.0,28,1,1,5
20351,1,1,5,1,4,1,0,1,1996.0,33,0,4,2
20352,1,1,0,0,4,1,0,1,2009.0,5,0,4,2
20353,1,1,1,2,3,0,0,1,2009.0,21,0,0,5
20354,1,1,5,0,3,1,0,1,2009.0,4,1,4,2
20355,1,1,1,4,3,0,1,1,2009.0,19,0,3,2
20356,1,3,4,1,3,1,0,1,2012.0,13,1,1,4
20357,1,2,3,0,4,0,0,0,2011.0,23,0,3,3
20358,1,1,7,0,2,1,0,1,2009.0,0,0,4,0
20359,1,1,7,1,4,1,0,1,2009.0,24,1,1,5
20360,1,3,4,3,2,1,0,1,2009.0,13,0,2,4
20361,0,1,5,0,5,1,0,0,2009.0,13,1,3,3
20362,1,3,3,0,2,0,0,1,2019.0,10,1,1,5
20363,1,3,6,0,5,1,0,0,2003.0,32,1,2,4
20364,1,1,5,0,3,1,0,1,2006.0,20,1,1,4
20365,1,1,1,0,4,0,0,1,2009.0,30,0,4,4
20366,1,3,4,0,4,1,1,1,2001.0,34,1,1,3
20367,1,2,4,0,4,0,0,0,2020.0,5,0,2,2
20368,1,3,2,0,5,1,0,0,2009.0,21,0,3,5
20369,1,3,0,1,4,1,0,1,2009.0,12,0,3,2
20370,1,1,5,0,3,1,0,1,2006.0,32,0,2,4
20371,0,2,7,3,2,1,0,1,2009.0,14,0,0,4
20372,1,0,1,0,5,1,0,1,2009.0,16,0,4,5
20373,1,1,7,0,2,1,1,0,2014.0,10,0,2,3
20374,1,1,2,3,5,0,0,0,2009.0,15,1,1,2
20375,1,1,1,0,3,0,0,0,2009.0,29,0,0,6
20376,1,2,6,0,3,1,0,1,2010.0,20,1,1,5
20377,1,1,4,1,2,0,0,0,2016.0,7,1,3,6
20378,1,1,5,0,5,0,0,1,2017.0,10,0,3,3
20379,1,2,5,2,4,0,0,0,2000.0,29,0,3,5
20380,1,3,4,0,4,0,0,1,2018.0,12,1,3,5
20381,1,2,1,0,2,0,1,1,2009.0,15,0,2,2
20382,1,1,5,0,2,0,0,0,2012.0,14,1,4,1
20383,1,1,1,2,3,0,0,1,2009.0,5,0,2,2
20384,1,2,5,1,2,1,0,0,2016.0,9,1,4,1
20385,1,3,8,1,4,1,0,1,2006.0,33,1,3,2
20386,1,2,7,0,2,0,0,0,2005.0,24,1,1,2
20387,1,3,1,0,4,0,0,1,2009.0,12,0,4,4
20388,0,2,6,4,1,0,0,1,2001.0,16,0,2,6
20389,1,1,2,0,2,0,0,0,2009.0,18,1,1,6
20390,1,1,2,0,2,1,0,1,2009.0,23,0,1,6
20391,1,3,6,1,2,0,0,1,1999.0,37,1,1,4
20392,1,1,5,0,4,1,0,1,1999.0,24,1,1,2
20393,1,1,0,3,5,1,0,1,2009.0,12,0,3,6
20394,0,3,8,0,4,0,0,0,1999.0,23,0,0,3
20395,1,3,0,4,2,0,0,1,2009.0,17,0,0,3
20396,0,3,5,0,3,1,0,1,2001.0,24,1,1,5
20397,1,0,6,0,4,1,0,1,2017.0,6,0,3,2
20398,1,3,1,1,4,1,0,0,2009.0,25,0,3,4
20399,1,1,1,0,4,1,0,0,2009.0,4,0,2,1
20400,1,1,6,0,2,1,1,1,2009.0,18,0,2,3
20401,1,1,5,0,3,0,0,0,2020.0,8,0,3,2
20402,1,2,8,2,3,0,0,0,2009.0,6,0,3,6
20403,1,3,7,0,3,1,0,1,2001.0,25,1,0,2
20404,1,3,3,0,5,1,0,1,2015.0,14,0,0,2
20405,1,2,7,1,2,0,0,1,2009.0,15,1,2,5
20406,1,2,5,0,4,1,0,1,2005.0,39,0,4,4
20407,1,2,3,0,3,0,0,1,2019.0,7,1,4,1
20408,1,3,8,3,5,0,0,0,2009.0,18,0,0,2
20409,1,3,4,0,2,0,0,0,2023.0,0,0,4,0
20410,1,3,4,0,2,0,0,0,2016.0,11,0,3,1
20411,1,1,0,0,4,0,0,1,2009.0,4,0,0,3
20412,1,1,0,0,3,0,0,0,2009.0,27,0,3,2
20413,1,0,0,0,6,0,0,0,2009.0,23,0,3,4
20414,1,3,5,0,2,1,0,1,2018.0,8,0,3,3
20415,1,3,1,3,4,1,0,1,2009.0,6,0,4,1
20416,1,1,8,0,2,0,0,0,2011.0,20,0,0,5
20417,1,3,2,0,3,0,0,0,2009.0,15,0,4,3
20418,1,3,2,0,4,1,0,1,2009.0,19,1,4,5
20419,1,3,4,0,1,0,0,0,2009.0,16,0,4,4
20420,1,3,0,3,4,1,0,1,2009.0,4,0,4,2
20421,1,3,5,0,4,1,1,1,2006.0,24,1,1,6
20422,1,2,0,0,2,1,0,1,2009.0,17,0,1,2
20423,0,1,6,1,2,1,0,0,2006.0,31,1,1,4
20424,1,3,4,1,2,0,0,0,2004.0,22,1,4,5
20425,1,3,7,0,3,0,0,1,1998.0,24,0,4,2
20426,1,2,3,0,2,1,0,1,2017.0,9,0,3,3
