Ware_house_ID,WH_Manager_ID,Location_type,WH_capacity_size,zone,WH_regional_zone,num_refill_req_l3m,transport_issue_l1y,Competitor_in_mkt,retail_shop_num,wh_owner_type,distributor_num,flood_impacted,flood_proof,electric_supply,dist_from_hub,workers_num,wh_est_year,storage_issue_reported_l3m,temp_reg_mach,approved_wh_govt_certificate,wh_breakdown_l3m,govt_check_l3m,product_wg_ton
WH_115216,EID_65216,Rural,Mid,South,Zone 2,8,1,2,4734,Company Owned,35,0,0,0,209,27,2020,5,0,B+,1,32,6072
WH_115217,EID_65217,Rural,Mid,West,Zone 4,2,0,2,5343,Rented,27,0,0,1,91,,,21,1,A+,2,11,29059
WH_115218,EID_65218,Rural,Mid,South,Zone 3,7,0,2,3596,Company Owned,60,1,0,1,166,31,2013,15,0,B+,2,19,19115
WH_115219,EID_65219,Urban,Large,North,Zone 6,0,0,2,4836,Company Owned,20,0,0,1,210,31,,31,0,A+,3,23,42114
WH_115220,EID_65220,Urban,Mid,East,Zone 3,4,0,8,4823,Company Owned,34,0,0,0,67,27,2017,11,0,A,5,27,16071
WH_115221,EID_65221,Rural,Large,West,Zone 6,8,0,5,5463,Rented,24,0,1,1,145,33,2003,34,1,A+,3,23,48141
WH_115222,EID_65222,Rural,Mid,West,Zone 4,0,1,3,5183,Rented,40,0,0,0,261,16,,5,0,B+,3,26,6150
WH_115223,EID_65223,Rural,Large,North,Zone 6,6,0,3,4756,Company Owned,46,0,0,1,98,29,2019,12,0,C,6,6,17067
WH_115224,EID_65224,Rural,Mid,West,Zone 3,0,2,7,4103,Company Owned,70,1,1,1,196,28,,4,0,B+,6,19,5123
WH_115225,EID_65225,Rural,Large,South,Zone 6,1,3,2,5910,Company Owned,28,0,0,1,230,28,,0,0,NA,0,29,3093
WH_115226,EID_65226,Rural,Large,North,Zone 6,8,0,5,4427,Company Owned,64,0,0,1,129,31,2021,8,0,B+,2,23,10136
WH_115227,EID_65227,Rural,Small,South,Zone 6,2,0,3,4799,Company Owned,23,0,0,1,145,34,,0,0,NA,0,9,6089
WH_115228,EID_65228,Rural,Mid,South,Zone 2,3,0,2,4424,Company Owned,31,0,0,1,153,31,2003,15,1,B+,3,1,17111
WH_115229,EID_65229,Rural,Large,North,Zone 6,1,0,4,4902,Company Owned,57,0,0,1,143,32,,34,1,A+,5,6,46130
WH_115230,EID_65230,Rural,Mid,South,Zone 4,5,0,2,5637,Rented,59,0,0,0,260,15,2019,9,0,B,2,26,12097
WH_115231,EID_65231,Rural,Large,North,Zone 6,6,2,2,4658,Company Owned,52,0,1,1,268,24,,8,0,B+,2,23,9076
WH_115232,EID_65232,Rural,Small,North,Zone 6,0,0,4,4429,Company Owned,25,0,0,1,181,30,,26,0,B+,6,13,30081
WH_115233,EID_65233,Rural,Large,North,Zone 5,8,0,3,5383,Company Owned,57,0,0,1,247,40,2001,39,0,A,2,14,53088
WH_115234,EID_65234,Rural,Mid,South,Zone 3,0,1,2,4056,Rented,24,0,0,0,205,36,,11,0,B,3,19,12107
WH_115235,EID_65235,Rural,Small,South,Zone 1,2,0,2,4665,Rented,69,0,0,1,135,27,,19,0,B,3,30,22138
WH_115236,EID_65236,Rural,Mid,South,Zone 4,7,1,3,5446,Company Owned,19,0,0,1,66,29,2004,26,0,B,4,26,31085
WH_115237,EID_65237,Rural,Small,South,Zone 6,7,0,2,5005,Rented,57,0,0,1,71,34,1999,25,0,B,2,2,29085
WH_115238,EID_65238,Rural,Mid,West,Zone 4,3,2,3,3936,Rented,43,0,0,0,216,27,2005,24,1,C,6,26,31096
WH_115239,EID_65239,Rural,Mid,North,Zone 4,5,1,2,5703,Rented,19,0,0,0,153,30,2008,16,0,A,3,26,20127
WH_115240,EID_65240,Rural,Mid,North,Zone 2,4,0,2,5314,Rented,67,0,0,0,113,19,2005,29,1,A+,5,1,41130
WH_115241,EID_65241,Rural,Mid,South,Zone 3,8,0,3,5140,Rented,66,0,0,0,156,18,2015,11,0,B,3,19,12065
WH_115242,EID_65242,Rural,Large,West,Zone 5,3,1,5,4289,Company Owned,42,0,0,0,228,32,2008,22,0,B+,6,24,26065
WH_115243,EID_65243,Rural,Mid,West,Zone 4,1,2,3,3924,Rented,18,0,0,1,173,28,,11,0,A+,2,11,14107
WH_115244,EID_65244,Rural,Large,North,Zone 5,2,0,3,5811,Company Owned,47,0,0,1,235,26,,0,0,NA,0,24,3113
WH_115245,EID_65245,Rural,Large,South,Zone 5,0,0,2,4498,Company Owned,25,0,0,0,94,27,,18,0,A+,4,25,24147
WH_115246,EID_65246,Rural,Large,North,Zone 6,0,0,3,6234,Company Owned,33,0,0,0,61,20,,18,0,A,2,23,23075
WH_115247,EID_65247,Rural,Large,South,Zone 5,1,1,3,6071,Company Owned,57,0,0,1,146,29,,29,0,B,3,25,34068
WH_115248,EID_65248,Rural,Mid,North,Zone 2,7,4,2,4751,Rented,45,0,0,0,183,31,2013,11,1,B+,2,1,14086
WH_115249,EID_65249,Rural,Mid,West,Zone 2,5,1,4,5619,Company Owned,41,0,0,0,170,32,1997,32,1,A+,4,12,42139
WH_115250,EID_65250,Rural,Mid,South,Zone 2,6,0,2,7031,Rented,23,0,0,0,187,24,2003,25,1,C,2,32,32104
WH_115251,EID_65251,Urban,Mid,West,Zone 4,6,1,4,5657,Company Owned,61,1,0,1,84,36,,4,0,C,3,26,5082
WH_115252,EID_65252,Urban,Mid,West,Zone 3,4,0,4,3809,Company Owned,27,0,0,1,176,32,2010,20,0,A,5,19,25100
WH_115253,EID_65253,Rural,Small,North,Zone 1,8,2,2,6443,Company Owned,27,1,0,1,84,37,2009,15,0,C,6,3,20119
WH_115254,EID_65254,Rural,Large,South,Zone 5,8,0,2,3837,Company Owned,38,0,0,1,200,28,2002,24,1,C,6,25,31079
WH_115255,EID_65255,Rural,Large,South,Zone 5,3,3,2,7145,Company Owned,22,0,0,1,254,29,,22,0,B,6,14,25107
WH_115256,EID_65256,Rural,Large,North,Zone 6,8,2,5,3923,Company Owned,22,0,0,1,97,32,2003,25,0,C,6,6,32111
WH_115257,EID_65257,Rural,Small,South,Zone 6,1,0,4,6890,Company Owned,35,0,0,1,60,32,,32,0,B+,5,9,40127
WH_115258,EID_65258,Rural,Large,North,Zone 6,3,2,3,4100,Company Owned,60,0,0,1,93,27,,10,1,A+,3,28,14133
WH_115259,EID_65259,Rural,Mid,North,Zone 4,2,0,2,4785,Rented,47,0,0,0,134,19,,28,0,A,5,26,37121
WH_115260,EID_65260,Rural,Small,South,Zone 6,7,0,4,4175,Rented,39,0,0,1,167,21,2011,14,0,B+,1,9,18069
WH_115261,EID_65261,Rural,Large,South,Zone 6,0,0,4,3834,Company Owned,24,0,0,0,71,32,,26,0,C,2,29,32100
WH_115262,EID_65262,Rural,Large,North,Zone 6,8,0,3,6269,Company Owned,67,0,0,0,250,26,2014,21,1,A+,2,29,31109
WH_115263,EID_65263,Rural,Small,South,Zone 6,3,0,3,5352,Rented,58,0,1,1,78,23,2000,23,0,C,3,2,29115
WH_115264,EID_65264,Rural,Mid,West,Zone 4,0,0,5,4338,Company Owned,35,0,0,1,175,21,,6,0,A,4,26,9061
WH_115265,EID_65265,Rural,Mid,North,Zone 2,5,0,2,4462,Rented,69,0,0,1,209,26,1996,29,0,C,6,18,39135
WH_115266,EID_65266,Rural,Small,West,Zone 6,1,2,4,3968,Rented,29,1,0,0,72,28,,14,0,C,4,8,19059
WH_115267,EID_65267,Rural,Large,West,Zone 5,4,1,2,4424,Company Owned,60,0,0,1,101,34,2001,25,0,B,3,14,29057
WH_115268,EID_65268,Rural,Large,North,Zone 6,0,0,2,4718,Company Owned,31,0,0,1,256,28,,19,0,B,5,28,24093
WH_115269,EID_65269,Rural,Large,West,Zone 5,2,0,5,4230,Rented,69,0,0,1,83,36,,5,0,C,3,14,6099
WH_115270,EID_65270,Rural,Mid,South,Zone 3,5,0,3,3655,Rented,68,0,0,1,213,39,2001,29,0,B,2,19,34066
WH_115271,EID_65271,Rural,Large,West,Zone 5,8,1,2,4405,Company Owned,18,0,0,1,93,45,2006,32,1,B,6,14,40122
WH_115272,EID_65272,Rural,Mid,North,Zone 3,6,0,2,5523,Rented,28,0,0,1,59,29,2021,5,1,C,1,27,7149
WH_115273,EID_65273,Rural,Large,North,Zone 6,5,0,4,3893,Company Owned,68,0,0,1,67,26,,16,0,B+,4,29,18076
WH_115274,EID_65274,Rural,Large,North,Zone 5,7,1,3,4949,Company Owned,52,0,0,1,225,42,2004,32,0,B+,2,17,38088
WH_115275,EID_65275,Rural,Large,North,Zone 6,2,1,3,6439,Company Owned,25,0,0,0,129,46,,15,0,A+,5,7,19125
WH_115276,EID_65276,Rural,Mid,South,Zone 3,5,0,2,8717,Company Owned,41,0,0,0,237,24,2020,5,1,C,2,27,7126
WH_115277,EID_65277,Rural,Mid,North,Zone 4,8,0,3,5085,Company Owned,30,0,0,1,192,28,,15,0,B,1,26,18101
WH_115278,EID_65278,Rural,Large,North,Zone 6,8,3,3,4770,Company Owned,19,0,1,1,263,24,,25,0,B+,3,29,29149
WH_115279,EID_65279,Rural,Large,South,Zone 5,6,0,4,4618,Rented,58,0,0,0,245,23,2013,18,0,B+,3,25,21081
WH_115280,EID_65280,Rural,Mid,West,Zone 3,3,0,3,5083,Rented,49,0,0,0,114,19,2010,20,0,B,6,19,25078
WH_115281,EID_65281,Rural,Mid,North,Zone 2,5,0,2,4649,Company Owned,25,0,0,1,58,20,2002,32,0,B+,2,22,38086
WH_115282,EID_65282,Rural,Mid,South,Zone 4,5,0,3,3863,Rented,59,0,0,0,252,18,2021,5,1,C,3,26,7151
WH_115283,EID_65283,Rural,Mid,West,Zone 3,8,4,2,5673,Rented,67,0,0,1,81,46,2018,6,1,C,3,19,8131
WH_115284,EID_65284,Rural,Mid,North,Zone 3,4,0,2,5773,Rented,20,0,0,0,70,26,2019,5,1,C,3,27,7062
WH_115285,EID_65285,Rural,Large,South,Zone 5,5,2,3,7497,Company Owned,27,1,1,1,250,35,,16,0,A,6,14,20141
WH_115286,EID_65286,Rural,Mid,West,Zone 4,5,3,2,7073,Company Owned,64,0,0,0,98,37,2018,9,0,B,1,26,11139
WH_115287,EID_65287,Rural,Large,North,Zone 6,4,0,3,4701,Company Owned,65,0,0,1,120,27,2020,5,0,C,2,28,7106
WH_115288,EID_65288,Rural,Mid,North,Zone 3,8,0,2,4975,Company Owned,28,0,0,1,201,27,2014,19,0,B,5,27,24150
WH_115289,EID_65289,Rural,Large,West,Zone 5,6,0,4,4472,Company Owned,62,0,0,1,104,30,2014,12,1,B,6,24,15064
WH_115290,EID_65290,Rural,Large,North,Zone 5,0,1,3,5141,Company Owned,15,0,0,1,261,28,,11,0,A,2,24,16092
WH_115291,EID_65291,Rural,Large,North,Zone 5,6,0,4,4734,Rented,18,0,0,0,180,23,2019,7,1,C,1,17,11102
WH_115292,EID_65292,Rural,Large,North,Zone 5,4,0,2,4063,Company Owned,48,0,1,0,82,35,2005,25,0,C,3,5,31108
WH_115293,EID_65293,Rural,Large,North,Zone 6,8,0,4,7710,Company Owned,30,0,0,1,252,35,2020,7,1,B+,1,29,9086
WH_115294,EID_65294,Rural,Mid,South,Zone 4,5,2,2,4580,Rented,32,0,1,1,226,33,,6,0,C,3,26,7142
WH_115295,EID_65295,Rural,Large,West,Zone 6,5,0,4,4533,Company Owned,65,0,0,1,260,27,,10,0,C,6,23,12064
WH_115296,EID_65296,Rural,Mid,South,Zone 2,8,5,2,4634,Rented,23,0,0,0,258,17,,9,0,B+,5,32,10102
WH_115297,EID_65297,Urban,Small,North,Zone 6,8,2,3,7186,Rented,40,0,0,1,191,42,1999,27,0,B,6,9,31097
WH_115298,EID_65298,Rural,Mid,North,Zone 3,8,3,5,2613,Rented,34,0,0,1,74,26,2009,19,1,A,3,19,25069
WH_115299,EID_65299,Rural,Large,North,Zone 6,4,0,4,6851,Rented,47,0,0,0,162,13,2006,24,0,B,5,29,29126
WH_115300,EID_65300,Rural,Mid,West,Zone 3,3,2,3,4346,Company Owned,30,0,0,0,219,36,2014,11,1,C,4,19,15111
WH_115301,EID_65301,Rural,Mid,South,Zone 3,1,1,3,3184,Company Owned,57,0,0,1,78,22,,17,0,B+,4,27,20149
WH_115302,EID_65302,Rural,Small,West,Zone 6,3,0,6,5143,Company Owned,53,0,0,1,132,23,2015,13,0,A,1,9,18114
WH_115303,EID_65303,Rural,Small,West,Zone 6,1,1,3,4675,Rented,58,0,0,0,146,26,,7,0,B+,2,9,8091
WH_115304,EID_65304,Rural,Large,North,Zone 6,5,0,3,5601,Rented,59,0,0,1,105,35,1996,31,0,C,3,28,42129
WH_115305,EID_65305,Rural,Large,West,Zone 6,6,1,4,4131,Company Owned,30,0,0,1,237,28,,12,0,A,3,23,15138
WH_115306,EID_65306,Rural,Large,West,Zone 5,5,3,3,4205,Rented,18,0,0,1,222,23,,19,0,C,6,10,24130
WH_115307,EID_65307,Rural,Mid,West,Zone 4,3,0,4,5758,Company Owned,38,0,0,0,148,29,2002,17,0,B,3,11,19149
WH_115308,EID_65308,Rural,Large,North,Zone 6,1,3,4,3813,Company Owned,63,0,0,0,270,20,,11,0,C,5,28,13103
WH_115309,EID_65309,Rural,Large,North,Zone 6,3,0,2,4548,Rented,48,0,0,1,142,33,2017,11,1,A,1,6,15141
WH_115310,EID_65310,Rural,Mid,West,Zone 3,4,0,4,4211,Company Owned,44,0,0,1,122,46,2006,34,1,A+,5,19,48098
WH_115311,EID_65311,Rural,Mid,West,Zone 4,0,0,2,6277,Company Owned,30,0,0,0,239,21,,21,0,A+,3,11,28057
WH_115312,EID_65312,Rural,Large,West,Zone 5,0,0,3,4175,Company Owned,57,0,0,1,115,24,,18,0,C,3,14,24072
WH_115313,EID_65313,Rural,Large,North,Zone 5,7,0,2,6242,Company Owned,59,0,0,1,165,,2019,5,0,A,2,5,7117
WH_115314,EID_65314,Urban,Large,South,Zone 5,4,0,2,5127,Rented,34,0,0,1,259,27,2018,12,0,B,4,25,16066
WH_115315,EID_65315,Urban,Large,South,Zone 5,5,0,4,3744,Rented,67,0,0,1,134,30,2016,11,0,B,6,25,14120
WH_115316,EID_65316,Rural,Large,West,Zone 6,3,0,4,5213,Company Owned,18,0,0,1,222,29,2010,19,0,B,3,23,22087
WH_115317,EID_65317,Rural,Small,South,Zone 6,2,2,4,4439,Company Owned,54,0,0,0,241,38,,4,0,C,1,2,6092
WH_115318,EID_65318,Rural,Large,West,Zone 6,2,3,2,4498,Company Owned,46,0,0,1,264,25,,16,1,A,5,6,21102
WH_115319,EID_65319,Rural,Small,North,Zone 1,1,1,4,4786,Rented,17,0,0,0,231,17,,20,0,C,6,21,25117
WH_115320,EID_65320,Rural,Small,North,Zone 6,4,2,3,6011,Rented,69,0,0,1,95,35,2003,24,0,C,6,13,32081
WH_115321,EID_65321,Rural,Large,North,Zone 5,8,0,3,4439,Company Owned,43,0,0,1,172,27,2008,15,0,C,5,25,19056
WH_115322,EID_65322,Rural,Small,North,Zone 6,6,0,2,4616,Company Owned,25,0,0,1,258,,2017,9,0,A,2,8,13139
WH_115323,EID_65323,Rural,Small,North,Zone 1,0,0,2,5618,Rented,55,0,0,1,258,27,,15,0,A+,4,30,20095
WH_115324,EID_65324,Rural,Large,North,Zone 5,4,0,3,3328,Rented,53,0,0,0,199,16,2008,19,0,A,2,25,25088
WH_115325,EID_65325,Urban,Mid,South,Zone 3,5,1,2,5126,Rented,25,0,0,1,167,21,,24,1,A+,5,27,31063
WH_115326,EID_65326,Rural,Mid,South,Zone 2,2,1,2,4716,Company Owned,65,0,0,1,65,35,,29,1,A+,6,22,39106
WH_115327,EID_65327,Rural,Large,North,Zone 5,4,0,3,4232,Company Owned,57,1,0,1,229,26,2018,13,1,A+,5,17,19095
WH_115328,EID_65328,Rural,Small,North,Zone 1,0,1,4,6077,Rented,25,0,0,1,94,32,,25,0,B,4,21,30065
WH_115329,EID_65329,Rural,Small,East,Zone 1,2,0,4,3569,Company Owned,64,0,0,1,78,27,,13,0,B,4,31,15065
WH_115330,EID_65330,Rural,Mid,South,Zone 2,5,0,4,5153,Rented,20,0,0,1,233,,2010,22,1,A+,2,32,29110
WH_115331,EID_65331,Rural,Large,West,Zone 5,4,0,3,5096,Rented,32,0,0,1,235,29,2010,21,0,C,6,14,29122
WH_115332,EID_65332,Rural,Mid,West,Zone 3,1,3,3,3942,Rented,48,0,0,0,223,18,,4,0,A+,2,19,5132
WH_115333,EID_65333,Rural,Small,North,Zone 6,2,0,4,4007,Rented,16,0,0,1,188,30,,29,1,A+,6,13,41149
WH_115334,EID_65334,Rural,Small,South,Zone 6,2,1,2,5003,Rented,52,0,1,1,209,39,,12,0,A+,2,9,16067
WH_115335,EID_65335,Rural,Large,North,Zone 6,0,0,3,7220,Company Owned,48,0,0,1,183,29,,8,0,A,6,6,10056
WH_115336,EID_65336,Rural,Small,West,Zone 6,1,0,2,3647,Rented,38,0,0,0,192,20,,18,0,C,1,9,23105
WH_115337,EID_65337,Rural,Mid,South,Zone 3,6,0,4,5058,Rented,65,0,0,0,220,25,2002,24,1,C,2,19,32113
WH_115338,EID_65338,Rural,Large,South,Zone 5,2,0,2,5814,Company Owned,41,0,0,1,111,30,,17,0,A,1,10,24115
WH_115339,EID_65339,Rural,Large,North,Zone 6,5,0,4,5162,Company Owned,62,0,0,0,178,23,2020,5,0,A,2,28,6076
WH_115340,EID_65340,Rural,Large,North,Zone 6,0,0,3,5732,Company Owned,21,0,0,1,73,25,,28,0,B,2,4,35127
WH_115341,EID_65341,Urban,Mid,North,Zone 4,2,1,4,5692,Company Owned,19,0,0,1,169,24,,30,1,B,3,26,37057
WH_115342,EID_65342,Rural,Mid,South,Zone 4,8,2,4,3050,Company Owned,45,0,0,1,74,37,,4,1,A,2,26,6077
WH_115343,EID_65343,Rural,Large,West,Zone 6,4,0,4,4727,Company Owned,20,0,0,1,141,39,2020,4,1,B,1,23,5080
WH_115344,EID_65344,Urban,Mid,West,Zone 2,8,0,2,5170,Rented,28,0,0,0,207,20,2006,28,0,B,3,1,35056
WH_115345,EID_65345,Rural,Large,West,Zone 6,4,1,3,4241,Company Owned,41,0,0,0,208,42,2002,32,0,B,3,23,38118
WH_115346,EID_65346,Rural,Mid,North,Zone 3,8,1,3,6124,Company Owned,39,0,0,0,82,25,,23,0,A,4,27,29066
WH_115347,EID_65347,Rural,Large,South,Zone 5,5,0,2,5387,Company Owned,27,0,0,1,219,38,2016,19,1,A,5,25,28115
WH_115348,EID_65348,Rural,Large,South,Zone 5,1,3,2,4473,Company Owned,20,0,0,1,205,24,,12,0,B,5,14,14108
WH_115349,EID_65349,Rural,Mid,South,Zone 2,8,2,3,5612,Rented,69,0,0,0,269,16,,17,1,A+,5,12,22141
WH_115350,EID_65350,Rural,Small,North,Zone 6,5,0,3,3816,Rented,31,0,0,1,259,35,2007,19,1,A+,4,13,25083
WH_115351,EID_65351,Rural,Small,West,Zone 6,4,0,3,4031,Rented,34,0,0,0,254,16,2017,12,1,A+,2,9,16118
WH_115352,EID_65352,Rural,Large,South,Zone 5,5,4,2,4885,Company Owned,23,0,0,0,165,19,,16,0,A,5,14,20132
WH_115353,EID_65353,Rural,Large,West,Zone 6,0,0,6,4198,Rented,58,0,1,1,256,28,,37,0,B+,5,23,46104
WH_115354,EID_65354,Rural,Large,North,Zone 6,2,0,2,4838,Company Owned,20,1,0,1,138,28,,11,0,C,1,6,15112
WH_115355,EID_65355,Rural,Large,North,Zone 6,0,0,3,4127,Company Owned,19,0,1,1,208,28,,24,0,B+,3,28,27119
WH_115356,EID_65356,Rural,Large,South,Zone 5,5,1,2,5669,Company Owned,20,0,0,1,213,26,2008,14,1,C,5,25,19055
WH_115357,EID_65357,Rural,Small,North,Zone 6,4,0,2,5006,Rented,57,0,0,1,251,,2006,24,1,B+,6,13,28066
WH_115358,EID_65358,Rural,Mid,West,Zone 3,8,0,2,5006,Company Owned,57,0,0,1,131,34,2005,38,0,A,3,19,51088
WH_115359,EID_65359,Rural,Mid,West,Zone 4,1,0,5,4756,Rented,22,0,0,1,270,30,,20,0,A+,2,26,25104
WH_115360,EID_65360,Rural,Small,North,Zone 1,6,0,3,7086,Company Owned,57,0,0,1,76,29,2001,18,0,B,4,21,21065
WH_115361,EID_65361,Rural,Small,South,Zone 6,0,1,2,2992,Rented,21,0,1,1,102,35,,16,0,B+,2,9,20086
WH_115362,EID_65362,Rural,Large,West,Zone 5,3,0,4,5870,Company Owned,42,0,0,0,204,31,2004,23,0,A,2,14,30058
WH_115363,EID_65363,Rural,Mid,North,Zone 2,5,0,3,4850,Rented,56,0,0,1,270,29,,16,0,B,3,12,18055
WH_115364,EID_65364,Rural,Large,West,Zone 5,6,0,4,4860,Rented,57,0,0,0,79,18,,6,1,B,5,24,7069
WH_115365,EID_65365,Rural,Large,North,Zone 6,7,0,4,4073,Rented,40,0,0,1,82,31,2011,20,1,A+,3,29,25095
WH_115366,EID_65366,Rural,Small,North,Zone 6,2,2,2,3477,Rented,65,0,0,0,203,25,,11,0,A+,6,13,14060
WH_115367,EID_65367,Rural,Large,North,Zone 6,5,0,2,5531,Rented,32,0,0,0,141,27,,11,0,A,3,29,14146
WH_115368,EID_65368,Rural,Large,West,Zone 5,3,0,4,4514,Rented,26,1,0,1,204,,2001,27,1,A,5,14,38124
WH_115369,EID_65369,Rural,Large,West,Zone 5,5,0,4,3791,Company Owned,22,0,0,0,128,24,1999,24,0,B+,5,10,28077
WH_115370,EID_65370,Rural,Mid,South,Zone 4,3,3,2,5140,Company Owned,42,0,0,0,73,26,,6,0,B+,4,26,7134
WH_115371,EID_65371,Rural,Large,North,Zone 6,5,1,2,4208,Rented,15,0,0,0,248,29,2023,0,0,NA,0,23,6098
WH_115372,EID_65372,Rural,Small,South,Zone 6,8,0,2,4939,Company Owned,58,0,0,1,84,25,2009,20,0,B,2,2,23067
WH_115373,EID_65373,Rural,Mid,South,Zone 2,8,0,2,5495,Company Owned,39,1,0,1,63,42,2000,36,0,C,3,32,49084
WH_115374,EID_65374,Rural,Large,West,Zone 5,1,0,4,3693,Company Owned,21,0,0,1,157,38,,22,0,C,3,25,29079
WH_115375,EID_65375,Rural,Large,North,Zone 6,6,0,4,4275,Rented,53,0,0,1,104,25,2022,0,0,NA,0,6,5113
WH_115376,EID_65376,Urban,Mid,North,Zone 4,4,5,3,5035,Company Owned,45,0,1,1,76,31,,18,0,C,2,26,22129
WH_115377,EID_65377,Rural,Mid,North,Zone 3,6,0,3,5728,Company Owned,38,1,1,1,268,27,2002,34,1,A+,4,19,47078
WH_115378,EID_65378,Rural,Mid,South,Zone 4,8,2,3,5028,Company Owned,67,0,0,1,72,34,,4,0,C,1,11,5122
WH_115379,EID_65379,Rural,Mid,West,Zone 3,7,2,2,4627,Company Owned,43,0,0,1,69,32,,5,1,A+,1,19,7143
WH_115380,EID_65380,Rural,Small,North,Zone 1,7,0,3,6013,Rented,22,0,0,1,190,26,2021,8,0,A,1,16,10117
WH_115381,EID_65381,Rural,Mid,North,Zone 3,8,0,4,4467,Rented,48,0,0,1,176,47,2015,19,1,B+,6,27,24082
WH_115382,EID_65382,Rural,Large,North,Zone 5,7,1,2,5333,Rented,37,0,0,1,65,24,2011,20,1,A+,5,10,27094
WH_115383,EID_65383,Rural,Mid,North,Zone 4,0,0,2,6767,Company Owned,26,0,0,1,163,36,,27,0,A,3,26,34122
WH_115384,EID_65384,Rural,Mid,North,Zone 2,2,0,3,6450,Company Owned,19,0,0,0,169,18,,25,0,B,5,22,28075
WH_115385,EID_65385,Rural,Large,North,Zone 5,1,0,2,4560,Rented,41,0,0,1,165,28,,18,0,A,5,17,24094
WH_115386,EID_65386,Rural,Mid,South,Zone 2,3,2,2,4858,Rented,58,0,0,0,62,40,,4,0,B,3,32,4090
WH_115387,EID_65387,Rural,Mid,North,Zone 2,8,0,2,7726,Rented,54,0,0,1,268,26,2010,18,0,B,6,22,21063
WH_115388,EID_65388,Rural,Large,West,Zone 5,8,0,3,4781,Company Owned,62,0,0,1,132,24,2005,27,0,B,3,25,33087
WH_115389,EID_65389,Rural,Small,North,Zone 6,6,0,3,4510,Rented,30,0,0,1,177,29,1999,34,0,C,6,9,45141
WH_115390,EID_65390,Rural,Mid,West,Zone 3,7,4,4,4386,Company Owned,50,0,0,0,85,42,2013,18,1,B,1,19,22118
WH_115391,EID_65391,Rural,Mid,West,Zone 3,3,1,7,3961,Rented,29,0,0,0,216,21,2011,23,0,A,4,19,30059
WH_115392,EID_65392,Rural,Small,North,Zone 6,8,3,4,4009,Rented,67,0,0,1,95,40,,0,0,NA,0,13,3140
WH_115393,EID_65393,Rural,Small,West,Zone 1,5,0,4,3088,Company Owned,66,0,1,1,101,28,2008,18,0,B+,5,3,20142
WH_115394,EID_65394,Rural,Large,West,Zone 5,7,1,4,4164,Company Owned,63,0,0,1,270,28,2014,10,1,A+,1,25,14085
WH_115395,EID_65395,Rural,Large,North,Zone 6,6,2,2,5580,Rented,22,1,0,1,181,28,2014,9,0,B,2,7,10127
WH_115396,EID_65396,Urban,Mid,North,Zone 4,3,0,3,4136,Rented,63,0,0,1,101,22,2000,24,0,C,5,26,31137
WH_115397,EID_65397,Rural,Large,South,Zone 6,2,0,3,4344,Company Owned,30,1,1,1,118,41,,15,0,C,4,29,18066
WH_115398,EID_65398,Rural,Small,North,Zone 1,4,0,4,5370,Rented,34,1,0,0,229,78,,6,1,B+,2,31,8149
WH_115399,EID_65399,Rural,Large,North,Zone 5,0,0,3,5373,Company Owned,69,0,0,1,261,32,,4,0,B,3,17,5130
WH_115400,EID_65400,Urban,Mid,North,Zone 2,8,3,3,4931,Rented,33,0,0,1,151,24,,13,1,B,6,1,15085
WH_115401,EID_65401,Rural,Small,North,Zone 1,7,1,3,9290,Company Owned,35,0,0,1,223,32,,13,0,A,2,30,17093
WH_115402,EID_65402,Rural,Mid,West,Zone 4,3,0,5,4100,Company Owned,45,0,0,1,231,32,2012,22,0,B+,2,26,27146
WH_115403,EID_65403,Urban,Mid,West,Zone 3,8,0,6,3109,Company Owned,59,0,0,1,133,39,2001,24,1,A+,6,19,31143
WH_115404,EID_65404,Rural,Large,West,Zone 6,5,1,4,3671,Rented,19,0,1,1,216,28,,0,0,NA,0,23,3107
WH_115405,EID_65405,Rural,Small,South,Zone 6,0,3,2,5202,Company Owned,49,0,0,1,264,28,,20,0,B,4,2,23109
WH_115406,EID_65406,Rural,Small,South,Zone 1,4,0,3,6220,Company Owned,28,0,0,1,226,38,2004,24,0,B+,4,30,27149
WH_115407,EID_65407,Rural,Large,South,Zone 6,1,0,2,5183,Company Owned,19,0,0,1,69,32,,15,0,B+,4,29,18125
WH_115408,EID_65408,Rural,Small,South,Zone 6,3,1,1,6839,Company Owned,46,0,0,1,166,25,2018,14,1,A+,5,15,19089
WH_115409,EID_65409,Rural,Small,West,Zone 1,4,0,6,2821,Rented,47,0,0,1,221,24,2010,19,1,A+,6,3,25141
WH_115410,EID_65410,Urban,Small,South,Zone 1,5,0,3,4316,Rented,66,1,0,1,73,35,2002,24,0,A,3,21,30125
WH_115411,EID_65411,Rural,Large,West,Zone 6,2,0,3,4757,Company Owned,24,0,0,1,191,30,,35,0,C,6,6,48079
WH_115412,EID_65412,Rural,Large,West,Zone 5,7,0,2,6076,Rented,54,0,0,1,245,48,2010,21,1,B,3,14,27123
WH_115413,EID_65413,Rural,Mid,North,Zone 2,5,0,3,5762,Company Owned,54,0,0,0,136,19,2008,18,1,A+,2,12,25125
WH_115414,EID_65414,Rural,Large,North,Zone 6,2,2,2,5559,Rented,26,0,0,0,56,31,,7,0,A,3,6,10067
WH_115415,EID_65415,Rural,Mid,South,Zone 2,1,0,3,3648,Rented,19,0,0,1,255,24,,26,1,A,5,1,36149
